UKPRN,HE provider,Country of HE provider,Academic Year,Region of HE provider,Net cash inflow from operating activities as a % of total income,Surplus/(deficit) as a % of total income,Net cash inflow from operating activities as a % of total income - Outlier,Surplus/(deficit) as a % of total income - Outlier,Outlying value
10007149,The University of Hull,England,2016/17,Yorkshire and The Humber,0.19,0.043,False,False,False
10007149,The University of Hull,England,2017/18,Yorkshire and The Humber,0.096,0.023,False,False,False
10007149,The University of Hull,England,2018/19,Yorkshire and The Humber,0.012,-0.174,False,False,False
10007149,The University of Hull,England,2019/20,Yorkshire and The Humber,0.036000000000000004,0.061,False,False,False
10007149,The University of Hull,England,2020/21,Yorkshire and The Humber,0.131,0.023,False,False,False
10007149,The University of Hull,England,2021/22,Yorkshire and The Humber,0.181,-0.159,False,False,False
10007149,The University of Hull,England,2022/23,Yorkshire and The Humber,0.119,0.003,False,False,False
10007149,The University of Hull,England,2023/24,Yorkshire and The Humber,0.071,0.213,False,False,False
10007150,The University of Kent,England,2015/16,South East,0.125,0.024,False,False,False
10007150,The University of Kent,England,2016/17,South East,0.111,0.06,False,False,False
10007150,The University of Kent,England,2017/18,South East,0.09,0.013,False,False,False
10007150,The University of Kent,England,2018/19,South East,0.052000000000000005,-0.225,False,False,False
10007150,The University of Kent,England,2019/20,South East,0.032,0.05,False,False,False
10007150,The University of Kent,England,2020/21,South East,0.069,0.01,False,False,False
10007150,The University of Kent,England,2021/22,South East,0.021,-0.255,False,True,True
10007150,The University of Kent,England,2022/23,South East,0.05,0.018000000000000002,False,False,False
10007150,The University of Kent,England,2023/24,South East,0.022,0.211,False,False,False
10007151,The University of Lincoln,England,2015/16,East Midlands,0.119,0.056,False,False,False
10007151,The University of Lincoln,England,2016/17,East Midlands,0.119,0.018000000000000002,False,False,False
10007151,The University of Lincoln,England,2017/18,East Midlands,0.083,0.006,False,False,False
10007151,The University of Lincoln,England,2018/19,East Midlands,0.122,0.003,False,False,False
10007151,The University of Lincoln,England,2019/20,East Midlands,0.121,0.004,False,False,False
10007151,The University of Lincoln,England,2020/21,East Midlands,0.112,0.108,False,False,False
10007151,The University of Lincoln,England,2021/22,East Midlands,0.118,0.054000000000000006,False,False,False
10007151,The University of Lincoln,England,2022/23,East Midlands,0.046,0.025,False,False,False
10007151,The University of Lincoln,England,2023/24,East Midlands,0.039,0.009000000000000001,False,False,False
10007152,University of Bedfordshire,England,2015/16,East of England,0.094,0.006,False,False,False
10007152,University of Bedfordshire,England,2016/17,East of England,0.099,0.008,False,False,False
10007152,University of Bedfordshire,England,2017/18,East of England,0.129,0.008,False,False,False
10007152,University of Bedfordshire,England,2018/19,East of England,0.106,0.005,False,False,False
10007152,University of Bedfordshire,England,2019/20,East of England,0.201,0.08800000000000001,False,False,False
10007152,University of Bedfordshire,England,2020/21,East of England,0.232,0.111,False,False,False
10007152,University of Bedfordshire,England,2021/22,East of England,0.399,0.043,True,False,True
10007152,University of Bedfordshire,England,2022/23,East of England,0.165,0.055,False,False,False
10007152,University of Bedfordshire,England,2023/24,East of England,-0.12,0.107,False,False,False
10007154,University of Nottingham,England,2015/16,East Midlands,0.071,0.066,False,False,False
10007154,University of Nottingham,England,2016/17,East Midlands,0.091,0.039,False,False,False
10007154,University of Nottingham,England,2017/18,East Midlands,0.09,0.038,False,False,False
10007154,University of Nottingham,England,2018/19,East Midlands,0.058,-0.129,False,False,False
10007154,University of Nottingham,England,2019/20,East Midlands,0.054000000000000006,0.132,False,False,False
10007154,University of Nottingham,England,2020/21,East Midlands,0.111,0.018000000000000002,False,False,False
10007154,University of Nottingham,England,2021/22,East Midlands,0.136,-0.154,False,False,False
10007154,University of Nottingham,England,2022/23,East Midlands,0.033,0.057,False,False,False
10007154,University of Nottingham,England,2023/24,East Midlands,0.006,0.261,False,True,True
10007155,The University of Portsmouth,England,2015/16,South East,0.16899999999999998,0.062,False,False,False
10007155,The University of Portsmouth,England,2016/17,South East,0.158,0.029,False,False,False
10007155,The University of Portsmouth,England,2017/18,South East,0.125,0.028,False,False,False
10007155,The University of Portsmouth,England,2018/19,South East,0.17800000000000002,0.057,False,False,False
10007155,The University of Portsmouth,England,2019/20,South East,0.13,0.02,False,False,False
10007155,The University of Portsmouth,England,2020/21,South East,0.233,0.046,False,False,False
10007155,The University of Portsmouth,England,2021/22,South East,0.127,0.03,False,False,False
10007155,The University of Portsmouth,England,2022/23,South East,0.061,-0.008,False,False,False
10007155,The University of Portsmouth,England,2023/24,South East,0.023,0.026,False,False,False
10007156,The University of Salford,England,2015/16,North West,0.113,0.05,False,False,False
10007156,The University of Salford,England,2016/17,North West,0.125,0.034,False,False,False
10007156,The University of Salford,England,2017/18,North West,0.133,0.036000000000000004,False,False,False
10007156,The University of Salford,England,2018/19,North West,0.08800000000000001,-0.13699999999999998,False,False,False
10007156,The University of Salford,England,2019/20,North West,0.128,0.131,False,False,False
10007156,The University of Salford,England,2020/21,North West,0.227,0.07200000000000001,False,False,False
10007156,The University of Salford,England,2021/22,North West,0.196,-0.066,False,False,False
10007156,The University of Salford,England,2022/23,North West,0.112,0.07400000000000001,False,False,False
10007156,The University of Salford,England,2023/24,North West,0.075,0.293,False,True,True
10007157,The University of Sheffield,England,2015/16,Yorkshire and The Humber,0.103,0.061,False,False,False
10007157,The University of Sheffield,England,2016/17,Yorkshire and The Humber,0.121,-0.015,False,False,False
10007157,The University of Sheffield,England,2017/18,Yorkshire and The Humber,0.14300000000000002,0.08,False,False,False
10007157,The University of Sheffield,England,2018/19,Yorkshire and The Humber,0.14300000000000002,-0.14400000000000002,False,False,False
10007157,The University of Sheffield,England,2019/20,Yorkshire and The Humber,0.146,0.174,False,False,False
10007157,The University of Sheffield,England,2020/21,Yorkshire and The Humber,0.191,0.048,False,False,False
10007157,The University of Sheffield,England,2021/22,Yorkshire and The Humber,0.17,-0.086,False,False,False
10007157,The University of Sheffield,England,2022/23,Yorkshire and The Humber,0.121,0.104,False,False,False
10007157,The University of Sheffield,England,2023/24,Yorkshire and The Humber,0.047,0.281,False,True,True
10007158,The University of Southampton,England,2015/16,South East,0.112,0.054000000000000006,False,False,False
10007158,The University of Southampton,England,2016/17,South East,0.153,0.07400000000000001,False,False,False
10007158,The University of Southampton,England,2017/18,South East,0.141,0.049,False,False,False
10007158,The University of Southampton,England,2018/19,South East,0.115,-0.12,False,False,False
10007158,The University of Southampton,England,2019/20,South East,0.106,0.166,False,False,False
10007158,The University of Southampton,England,2020/21,South East,0.156,0.014,False,False,False
10007158,The University of Southampton,England,2021/22,South East,0.133,-0.097,False,False,False
10007158,The University of Southampton,England,2022/23,South East,0.127,0.118,False,False,False
10007158,The University of Southampton,England,2023/24,South East,0.096,0.28800000000000003,False,True,True
10007159,The University of Sunderland,England,2015/16,North East,0.034,0.002,False,False,False
10007159,The University of Sunderland,England,2016/17,North East,0.098,-0.047,False,False,False
10007159,The University of Sunderland,England,2017/18,North East,0.08800000000000001,-0.006,False,False,False
10007159,The University of Sunderland,England,2018/19,North East,0.107,-0.06,False,False,False
10007159,The University of Sunderland,England,2019/20,North East,0.102,-0.029,False,False,False
10007159,The University of Sunderland,England,2020/21,North East,0.17,-0.038,False,False,False
10007159,The University of Sunderland,England,2021/22,North East,0.205,-0.011,False,False,False
10007159,The University of Sunderland,England,2022/23,North East,0.14300000000000002,-0.014,False,False,False
10007159,The University of Sunderland,England,2023/24,North East,0.032,0.01,False,False,False
10007160,The University of Surrey,England,2015/16,South East,0.152,0.011,False,False,False
10007160,The University of Surrey,England,2016/17,South East,0.101,0.019,False,False,False
10007160,The University of Surrey,England,2017/18,South East,0.106,0.038,False,False,False
10007160,The University of Surrey,England,2018/19,South East,0.096,-0.175,False,False,False
10007160,The University of Surrey,England,2019/20,South East,0.108,0.161,False,False,False
10007160,The University of Surrey,England,2020/21,South East,0.156,0.009000000000000001,False,False,False
10007160,The University of Surrey,England,2021/22,South East,0.06,-0.234,False,True,True
10007160,The University of Surrey,England,2022/23,South East,-0.027000000000000003,-0.022,False,False,False
10007160,The University of Surrey,England,2023/24,South East,-0.003,0.224,False,False,False
10007161,Teesside University,England,2015/16,North East,0.102,0.03,False,False,False
10007161,Teesside University,England,2016/17,North East,0.11,0.029,False,False,False
10007161,Teesside University,England,2017/18,North East,0.135,0.062,False,False,False
10007161,Teesside University,England,2018/19,North East,0.12,0.023,False,False,False
10007161,Teesside University,England,2019/20,North East,0.17,0.022,False,False,False
10007161,Teesside University,England,2020/21,North East,0.245,0.012,False,False,False
10007161,Teesside University,England,2021/22,North East,0.123,-0.018000000000000002,False,False,False
10007161,Teesside University,England,2022/23,North East,0.16699999999999998,0.06,False,False,False
10007161,Teesside University,England,2023/24,North East,0.102,0.063,False,False,False
10007162,"University of the Arts, London",England,2015/16,London,0.117,0.095,False,False,False
10007162,"University of the Arts, London",England,2016/17,London,0.095,0.062,False,False,False
10007162,"University of the Arts, London",England,2017/18,London,0.136,0.07200000000000001,False,False,False
10007162,"University of the Arts, London",England,2018/19,London,0.135,0.035,False,False,False
10007162,"University of the Arts, London",England,2019/20,London,0.095,0.025,False,False,False
10007162,"University of the Arts, London",England,2020/21,London,0.189,0.025,False,False,False
10007162,"University of the Arts, London",England,2021/22,London,0.175,0.045,False,False,False
10007162,"University of the Arts, London",England,2022/23,London,0.068,0.037000000000000005,False,False,False
10007162,"University of the Arts, London",England,2023/24,London,0.006,0.053,False,False,False
10007163,The University of Warwick,England,2015/16,West Midlands,0.162,0.098,False,False,False
10007163,The University of Warwick,England,2016/17,West Midlands,0.188,0.064,False,False,False
